name,taxon_id,family,count
Chelyopsocus garganicus,1021908,714500,9
Psechrus rani,556368,367180,11
Sphendononema guildingii,521300,521301,269
Psephenus herricki,228915,143858,751
Pseudiron centralis,211936,211934,2
Heracula discivitta,848767,848754,1
Austropsocus viridis,410901,245122,50
Pseudocarcinus gigas,776939,1241452,1
Pseudococcus longispinus,84805,49574,175
Pseudogarypus banksi,172343,172375,10
Pseudolestes mirabilis,509456,86022,36
Anisomorpha buprestoides,134119,134121,4299
Ellipsidion australe,123758,1425426,1132
Panoplax depressa,295679,245507,6
Pseudospirobolellus avernus,564237,564246,24
Pseudosquilla ciliata,49797,49799,249
Rodriguezus garmani,111845,86026,135
Euryozius bouvieri,899988,888815,9
Psila fimetaria,712461,319827,418
Althepus devraii,869688,820156,1
Cerastipsocus venosus,307233,120991,5045
Psoquilla marginepunctata,271163,245096,10
Otodectes cynotis,262955,245212,18
Thyridopteryx ephemeraeformis,121594,61415,4941
Clogmia albipunctata,258813,52071,18675
Tinodes waeneri,459194,154589,138
Psychopsis insolens,518364,427373,130
Psylla buxi,207696,48194,1808
Dorypteryx domestica,505669,212154,155
Pterolonche albescens,468566,458020,11
Mesopolobus tibialis,558690,125448,97
Pteronarcys californica,59973,47503,197
Emmelina monodactyla,127431,47404,14229
Geckobia haplodactyli,380440,245208,9
Pthirus pubis,395978,372921,21
Acrotrichis josephi,384949,48304,12
Araeopidius monachus,361543,173240,65
Stegobium paniceum,231494,82167,1058
Bittacomorpha clavipes,82155,82156,3463
Ctenocephalides felis,311218,122216,162
Puto mexicanus,1078187,1019338,9
Pycnogonum stearnsi,47830,47832,231
Acanthogonatus pissii,816405,1108910,40
Pyemotes herfsi,505686,373140,5
Dacnodes shortridgei,896570,245159,37
Pyralis farinalis,199870,49683,12319
Haasus judaeus,1079632,245379,2
Calyptodesmus sanctus,570988,245160,7
Adna anglica,775609,245409,36
Dictyophorus spumans,119211,85311,2703
Pyrgota undata,321385,122133,1053
Pyrochroa serraticornis,61517,51681,7254
Dermatophagoides farinae,262970,245205,3
Pyrrhocoris apterus,55610,55612,45049
Pytho depressus,622770,211805,225
Qinococcus podocarpus,1485024,1485022,2
Paraiteaphila italica,1498621,702386,8
Rallidens mcfarlanei,409035,373145,3
Ranina ranina,512835,195288,39
Phaeostigma notata,357386,60052,698
Arilus cristatus,48957,48959,37185
Retithrips syriacus,687279,1377494,7
Aceratophallus maya,307050,245156,80
Semijulistus ater,456985,903248,40
Chrysopilus thoracicus,61492,60470,7630
Rhagodima nigrocincta,1072667,323977,10
Rhagophthalmus ohbai,358276,358278,9
Tachycines asynamorus,767707,61441,4323
Stomorhina lunata,326655,326656,3905
Anadenobolus monilicornis,51602,51604,3519
Melanophora roralis,342608,48286,959
Rhinorhipus tamborinensis,1497903,572409,3
Reticulitermes flavipes,119931,119932,1081
Sandalus niger,154329,154331,1819
Rhipidolestes aculeatus,358442,1304667,225
Boisea trivittata,53227,53225,25523
Rhopalosoma nearcticum,366500,244994,234
Rhyacophila nubila,471921,86047,23
Rhynchocinetes durbanensis,179881,121791,256
Doridicola agilis,1074674,536832,2
Myodocha serripes,142783,141732,7089
Rhyscotus texensis,469852,245414,10
Clinidium calcaratum,217197,174406,45
Fufius funebris,829233,1391215,29
Scolypopa australis,340923,153098,4467
Automola rufa,548527,475027,187
Ricinus marginatus,330595,371091,2
Pseudocellus pearsei,297130,245035,4
Rimanella arcana,111811,560981,1
Apodemia virgulti,119068,59166,5326
Macrosiagon limbata,133028,133086,1465
Ripipteryx rivularia,702571,129281,58
Geomantis larvoides,468008,1097047,397
Vanicela disjunctella,398640,373154,316
Romalea microptera,466003,49817,18364
Mexicoa mexicana,1262054,133915,6
Ropronia garmani,495072,468072,5
Sabacon viscayanus,1515194,172246,17
Sacculina carcini,210286,129915,51
Bannacoris arboreus,1360964,1228384,2
Pentacora signoreti,179530,135298,90
Vincenzellus ruficollis,131986,131987,179
Phidippus audax,53809,48139,64286
Sandokan truncatus,535603,535008,32
Copilia quadrata,329116,329113,3
Sapygina decemguttata,502160,209572,761
Oxysarcodexia varia,409309,52910,551
Sarcoptes scabiei,262979,245204,23
Antheraea polyphemus,47919,47918,38700
Scalopidia spinosipes,1223954,1028855,2
Scalpellum scalpellum,542208,245510,15
Popillia japonica,67760,48201,43947
Scathophaga stercoraria,132718,68719,9143
Coboldia fuscipes,387751,203230,92
Gryon misellum,485043,1078214,9
Scenopinus fenestralis,707301,245353,73
Scheloribates pallidulus,1372887,245203,7
Schendyla nemorensis,230519,171453,85
Schizodactylus salweenensis,1194403,135208,2
Acanthopetalum blanci,899985,171299,35
Dystaxia murrayi,521410,211623,14
Hypselosoma acantheen,390900,174257,2
Schreckensteinia festaliella,345532,345534,266
Sciara hemerobioides,334614,85259,236
Scina borealis,295864,245454,1
Trypetoptera punctulata,338542,127180,1131
Scirtes orbiculatus,230632,47595,467
Sclerogibba africana,688862,499413,12
Circoniscus ornatus,1130737,245413,23
Leiobunum vittatum,121465,57325,6700
Scolia dubia,1129479,51967,9429
Scolopendra polymorpha,53762,53764,5121
Scolopocryptops sexspinosus,123663,123664,1641
Opistophthalmus capensis,510190,127716,556
Scorpiops puerensis,1323535,982064,6
Lasioceros aroa,779434,1508601,50
Anaspis maculata,496270,173241,863
Eurygaster testudinaria,504466,49525,4130
Hanseniella chilensis,1110580,185594,9
Scutigera coleoptrata,49552,49554,17958
Parribacus antarcticus,49794,49793,359
Scyphax ornatus,490695,245411,204
Scythris trivinctella,332481,124020,1439
Scytodes thoracica,57450,47431,3974
Seborgia relicta,230768,983186,2
Segestria florentina,320827,57806,1876
Selenops mexicanus,199928,47487,167
Sellnickia caudata,397066,373162,1
Mania lunus,566616,128646,352
Senoculus canaliculatus,298407,245004,7
Parapalaeosepsis plebeia,522266,70140,426
Eusergestes arcticus,459579,195270,13
Sericostoma personatum,451393,172828,97
Neohydatothrips samayunkur,393179,1377529,16
Acanthoserolis schythei,889995,245445,7
Aratus pisonii,84965,84967,2690
Eichlinia cucurbitae,1410301,51573,4352
Sialis lutaria,319948,57846,109
Loxosceles reclusa,50181,48140,3349
Sicyonia carinata,326064,63200,100
Sida crystallina,168927,338147,54
Sierolomorpha canadensis,1326339,371089,11
Necrophila americana,81746,53849,11187
Uleiota planata,494605,172901,1394
Simulium ornatum,521067,63164,15
Siphlaenigma janae,397198,373163,1
Siphlonurus alternatus,231037,86070,44
Siphluriscus chinensis,1122872,980829,1
Hirudicryptus canariensis,1470254,997322,17
Siphonacme lyttoni,565209,245091,9
Illacme socal,1480511,154922,4
Rhinotus purpureus,308348,245093,178
Tremex columba,63275,53256,5093
Siro rubens,525943,515815,186
Climacia areolaris,211244,211247,458
Allacma fusca,356218,171631,713
Sminthurides aquaticus,296715,171622,85
Solenocera membranacea,558992,51460,13
Zeria monteiri,696065,84282,15
Psycharium pellucens,686568,700536,66
Somatia aestiva,1449664,558007,9
Spalangia nigripes,628765,1427001,4
Archaeoteleia karere,386015,1281417,5
Heteropoda venatoria,48765,47867,8615
Spelaeogriphus lepidops,708046,708047,15
Spercheus emarginatus,829395,370620,21
Haplocyclodesmus angustipes,1370494,171412,1
Sphaerites glabratus,908311,342437,15
Lotophila atra,922447,177496,79
Isocladus armatus,501041,49532,279
Badonnelia titei,1454169,467077,5
Sphaerotherium giganteum,426754,122721,30
Sceliphron caementarium,121821,48742,30276
Aspidiphorus orbiculatus,924103,176620,29
Hyles lineata,49348,47213,51952
Sphyrion lumpi,481544,480583,11
Spinturnix traubi,1387034,245166,2
Spirobolellus immigrans,1286222,337004,271
Chicobolus spinigerus,81543,56605,1541
Orthoporus ornatus,308059,86076,1253
Ismaila belciki,872210,498905,47
Microprosthema validum,1071254,245521,1
Labia minor,362325,196496,530
Squilla empusa,55805,55807,269
Ocypus olens,53869,47951,6549
Stasimopus robertsi,526484,1108918,7
Stathmopoda auriferella,208095,360121,1135
Stegocephalus inflatus,868454,245453,8
Stomacoccus platani,349754,746727,24
Stenasellus javanicus,634523,86078,3
Dicranocephalus agilis,327167,327170,787
Stenochilus scutulatus,823121,416719,4
Stenoniscus nestori,1360523,245410,13
Stenopelmatus talpa,256559,53897,547
Stenopus hispidus,121669,121670,2606
Graphopsocus cruciatus,200017,200019,6220
Stenopsyche marmorata,358080,62193,37
Stenothoe tergestina,1402365,245452,3
Cephaloon lepturides,704114,174532,499
Ctenocolletes nicholsoni,892752,524742,16
Megischus bicolor,462218,155498,377
Idiogaryops paludis,874078,245010,5
Sternostylus iaspis,1096793,801159,15
Stiphidion facetum,397560,367179,965
Porotermes quadricollis,854942,857858,80
Neaxius acanthus,574898,245515,47
Hermetia illucens,82177,70127,23978
Trichobius sphaeronotus,506741,347846,7
Streptocephalus sealii,144232,86084,65
Striaria nazinta,533564,171581,54
Strongylophthalmyia angustipennis,1348279,511411,18
Stygiomysis cokei,259885,245350,8
Stygnus polyacanthus,536655,336045,71
Stygnopsis robusta,296786,211517,29
Neostylodactylus litoralis,469812,471335,8
Styloniscus commensalis,1131052,86088,16
Stylops ater,1349393,143219,6
Superstitionia donensis,210428,1323565,687
Syarinus obscurus,1117405,172486,30
Cepheia longiseta,783806,416718,34
Synchroa punctata,232133,212152,861
Synlestes weyersii,323641,86095,894
Synotaxus longicaudatus,781280,373175,16
Syntelia histeroides,1434511,572349,1
Choristhemis flavoterminata,323698,86096,960
Synthetonychia oliveae,397722,534204,2
Phryssonotus australis,1226157,133863,1
Eristalis tenax,55719,49995,71736
Tabanus atratus,116680,47821,5017
Euterpina acutifrons,984283,479449,9
Trichopoda pennipes,133764,51953,5738
Tachinisca cyaneiventris,1275100,558009,8
Taeniopteryx nebulosa,482059,173394,64
Megalorchestia californiana,63287,63288,1257
Araphura breviaria,344211,245432,1
Tanais dulongii,545859,1025310,2
Tanaocerus koebelei,232285,176972,194
Tanaocheles bidentata,1391214,1028858,1
Tanaostigmodes howardii,298871,244998,111
Mischoderus annuliferus,392720,373177,114
Tanymastix stagnalis,488343,488344,95
Tanypeza longimana,765761,502052,63
Hesperonemastoma modestum,172578,542606,129
Steneotarsonemus phragmitidis,872705,245194,33
Tasiagma ciliata,1235002,893118,3
Tatocnemis malgassica,113791,1304672,3
Telegeusis nubifer,531478,531473,4
Usofila pacifica,233352,172218,36
Temnophlias capensis,692664,885306,1
Eurytemora herdmani,567475,86098,6
Lagria hirta,324093,53816,3802
Athalia rosae,333154,60628,3227
Acaricis urigersoni,450591,208542,4
Eurosta solidaginis,85317,47990,10348
Diradius vandykei,1036204,245137,27
Teratomyza undulata,1255933,373179,8
Teredus cylindricus,1014569,471716,16
Macrotermes carbonarius,346644,118902,620
Tessaratoma papillosa,335841,143913,3589
Platynocheilus cuprifrons,519334,471987,9
Tetraclita rubescens,121682,121684,3780
Leucauge venusta,778499,47551,25408
Tetralia nigrolineata,876253,354657,48
Eurytetranychus buxi,903829,128552,728
Heterosquilla tricarinata,469900,195127,74
Penthe pimelia,227431,174618,625
Tetrix subulata,129129,57658,2743
Tettigarcta crinita,208174,208175,192
Nototettigometra patruelis,851684,466616,168
Tettigonia viridissima,133250,48124,26684
Thalassina anomala,362807,324936,17
Thalestris longimana,1406758,881318,4
Branchinella kugenumaensis,85348,85350,27
Zenodosus sanguineus,178534,572472,303
Thaumastocoris peregrinus,410937,373319,573
Paraphlebia zoe,108649,446662,40
Typopeltis crucifer,549041,48899,614
Aphonopelma hentzi,120596,47424,4562
Taenogerella elizabethae,630782,202796,248
Thericlesiella meridionalis,693223,182025,314
Steatoda nobilis,366894,47371,18599
Theridiosoma gemmosum,153777,153780,446
Thermacarus nevadensis,232564,172235,8
Thesprotia graminis,81926,81927,2053
Misumena vatia,55746,47866,40367
Thor amboinensis,128161,849029,831
Scirtothrips dorsalis,688846,83443,147
Trixagus dermestoides,606937,172934,67
Thymalus marginicollis,203295,903240,117
Myzinum quinquecinctum,136466,605157,4399
Thyreocoris scarabaeoides,483176,133023,375
Pseudothyris sepulchralis,82788,82790,1966
Timema californicum,84930,47197,293
Acrolophus popeanella,118927,124262,8305
Cenoloba obliteralis,533389,122124,75
Corythucha ciliata,333813,53506,2879
Tingupa arizonica,1159453,171225,7
Tiphia femorata,604483,132105,394
Tipula abdominalis,153079,51225,3120
Tisbe furcata,1349347,341768,4
Tischeria ekebladella,468692,86104,674
Nurscia albomaculata,557066,153568,286
Tithaeus calyptratus,526267,526270,1
Tomocerus vulgaris,472617,62038,619
Tonza purella,768865,1364014,30
Torridincola rhodesica,693710,60576,1
Tortanus discaudatus,567473,345054,3
Epiphyas postvittana,119934,47155,6987
Torymus calcaratus,901142,203199,64
Toxodera fimbriata,750756,512025,31
Toxopsoides huttoni,398256,776477,178
Trachelas tranquillus,153871,416721,2323
Trachelipus rathkii,203479,171569,9769
Morebilus plagusius,418278,1391319,25
Systolosoma breve,1097455,178887,17
Trapezia rufopunctata,469462,47611,162
Cupiennius salei,53392,142643,616
Algidia nigriflava,385233,56372,159
Trichocera annulata,324127,178781,400
Dilocarcinus pagei,99292,67519,54
Bovicola ovis,386777,178777,12
Trichogramma funiculatum,466881,130129,5
Haplophthalmus danicus,220920,86114,1229
Peltarion spinulosum,1043220,424981,87
Trichopetalum lunatum,232909,133911,6
Trichopsocus clarus,398313,245089,253
Dicercomyzon costale,661863,338974,2
Autocrates vitalisi,927075,333525,18
Neotridactylus apicialis,225791,173724,685
Tridentaforma fuscoleuca,423941,512414,1
Taeniogonalos gundlachii,504428,343418,194
Phyllopalpus pulchellus,84403,84812,10802
Systella rafflesii,761446,460283,14
Triops cancriformis,60408,60397,379
Trioza magnoliae,482747,85406,857
Funkotriplogynium iagobadius,1503650,1503648,9
Tropidostethus angusticollis,760389,524116,52
Hemicloea rogenhoferi,390373,120292,396
Trox scaber,233070,122635,304
Cerobasis guestfalica,245799,245141,281
Trogloraptor marchingtoni,147087,147085,2
Troglosiro sharmai,1203892,526572,3
Temnoscheila chlorodia,120559,84653,227
Anelasmocephalus cambridgei,526528,354551,98
Hannemania dunni,1273119,245044,3
Dinothrombium gigas,1230379,57652,110
Pelitropis rotulata,362395,129579,278
Tryonicus parvus,324128,324129,102
Wecomedon nobilis,931373,983421,35
Neonaphorura duboscqi,1010289,171561,4
Tunga penetrans,308601,245124,22
Turanoniscus anacanthotermitis,1465630,813922,3
Tylos europaeus,210228,210130,159
Colactis baboquivari,1094747,999092,4
Neophylax oligius,225707,81973,15
Uhlorchestia spartinophila,1167351,1128401,12
Delphinia picta,126848,125458,14268
Uloborus glomosus,153730,121468,1715
Syrphetodes marginatus,397743,373196,149
Neohela monstrosa,850646,245482,1
Koenikea spinipes,1096337,245016,3
Upogebia pugettensis,117662,117664,184
Lyssa zampa,130846,122401,2585
Tmetonyx cicada,1039995,245498,13
Urochordeuma bumpusi,570479,570475,4
Urodacus manicatus,324376,1373329,741
Urodus parvula,416965,417189,77
Uropoda orbicularis,1008195,245165,10
Urochela quadrinotata,550494,246110,230
Ustyurtia zygophyllivora,1506732,1506729,5
Uroctonus mordax,52576,52572,4266
Vanhornia eucnemidarum,495351,495352,9
Varroa destructor,194693,194695,172
Hemigrapsus oregonensis,69170,48344,7984
Rhagovelia obesa,454090,119047,299
Vermileo vermileo,465598,245355,31
Verruca stroemia,358184,358185,53
Vesperus xatarti,371688,370757,137
Polistes dominula,84640,52747,57221
Vibilia propinqua,295892,195133,5
Viridasius fasciatus,430438,860667,26
Withius hispanus,973331,245032,2
Xantho hydrophilus,603932,51176,973
Xenos vesparum,486031,1422701,281
Xenillus tegeocranus,917071,245185,8
Odo vittatus,835784,860668,48
Xenograpsus testudinatus,715806,715807,6
Xenophthalmus pinnotheroides,1074618,1028991,11
Xibalbanus tulumensis,206826,1066991,13
Xiphocaris elongata,435310,435311,97
Melanotrichia acclivopennis,1454908,178630,7
Xiphydria camelus,775763,371090,460
Xyela julii,1019280,343826,22
Solva pallipes,259422,245354,465
Coenomyia ferruginea,465810,120352,684
Izatha huttonii,410894,342292,880
Xyronotus aztecus,293477,245532,3
Harpaphe haydeniana,47737,47739,8195
Yponomeuta evonymella,324630,53553,5263
Ypsolopha dentella,207523,207652,1752
Pachylicus acutus,296792,245375,2
Tasmanophilus opinatus,841577,999684,1
Zephronia profuga,818737,155193,102
Subasteron daviesae,780907,48893,140
Phloeodes diabolicus,47590,47592,4435
Zoropsis spinimana,127112,127113,9694
Usazoros hubbardi,1371569,178531,17
Zygaena filipendulae,62083,52028,12577
